Room_ID,DayType,Occupancy,Ventilation_Status,CO2,PM2.5,Humidity,Temperature,AQ_Label
3,0,12,1,421,33.9,50.2,20.6,1
3,1,10,1,479,8.8,42.4,23.7,0
2,0,23,2,441,20.4,58,21.9,0
3,1,9,1,532,20.8,52.4,26.4,0
1,0,27,2,528,24.8,51.3,26.8,0
1,1,16,0,588,37.3,44.5,26,1
1,0,9,0,609,37.8,54.9,20,1
1,0,0,0,452,43,54.3,24.3,1
4,1,6,1,435,26.9,52,20,1
1,1,0,0,467,19.3,61,23.6,1
2,0,4,1,400,33.8,57.5,28.8,1
3,0,25,1,690,21.5,56.7,27.7,1
4,1,0,1,400,24.8,47.5,20,1
2,0,28,2,526,31.1,56.8,23.4,0
1,1,4,1,422,24.4,52.5,21.6,0
3,0,9,0,672,45.2,54.3,26.3,1
1,0,11,0,636,39.7,53.8,27.9,1
4,0,19,2,418,14.3,56.7,21.8,0
4,0,18,2,400,10.1,55.4,22.6,0
2,0,18,2,486,9.8,51,27.9,1
1,0,28,1,682,30.9,55.9,24.3,0
2,0,15,1,582,24.7,43.8,26.5,0
3,1,4,0,520,26.7,53.3,31.3,2
1,1,0,0,499,48.4,50.5,26.1,1
1,1,3,2,400,6.6,44.6,20,1
4,1,6,0,562,20.1,49.9,22.9,0
4,0,23,2,440,19.5,52.3,24.1,0
3,0,21,2,400,11.5,56.7,25.8,0
2,0,12,2,400,37.3,37.3,25.1,1
1,0,23,1,738,28.5,58.1,22.1,0
2,0,5,0,478,29.1,51.5,22,0
1,0,26,2,529,9,53,27.7,1
4,0,8,2,400,14.4,49,20,1
4,0,10,2,400,25.3,48.2,20,1
3,0,9,1,400,32.2,50,21.6,0
1,0,6,1,437,39.7,51.6,28,1
2,1,12,2,400,37.5,52,22.4,1
1,1,5,0,505,17.2,60.5,26.7,1
2,0,23,1,770,46.6,59,24,1
1,0,16,1,566,32.8,53.8,21,1
4,0,8,0,560,51.8,43.2,28.3,1
3,0,17,1,638,35.1,47.1,20.1,1
3,0,11,1,400,11.9,45.3,21.1,0
4,1,0,0,415,24.1,58.5,28.2,1
1,0,31,2,691,4.6,49.3,28.8,1
2,0,12,2,430,3.9,56.7,20.6,1
1,0,11,1,459,19.8,52.4,20,1
4,0,13,2,400,13.2,44,20,1
1,0,13,2,400,39.6,56.2,20,1
2,1,3,0,494,30,54.3,21.7,0
1,0,25,0,784,20.4,58.5,26.5,0
1,1,0,0,484,28.7,55.2,21.3,0
3,1,4,0,549,35.5,60.3,20.7,1
1,1,11,0,627,30.8,50.3,20.5,1
3,1,2,1,400,34.6,60.9,20,1
3,0,18,0,657,48.2,65.8,25,1
4,0,30,2,627,42,54.9,21.7,1
1,1,3,1,424,12,38.1,23.7,1
4,0,16,2,400,27,53.4,21.1,0
3,0,26,0,782,46.9,60.9,20,1
3,1,8,0,534,25.2,39.6,24.9,1
4,1,10,0,572,23.9,54.1,27.4,1
3,1,6,2,400,28.3,43.6,26.7,0
1,1,8,1,543,33,56.2,29,1
3,0,17,2,400,10.5,54.5,27.5,1
4,1,8,0,559,21.5,47.4,20.2,1
4,1,11,2,400,28.3,54.7,21.4,0
3,1,5,0,535,40,56.6,29,1
3,0,16,1,544,42,57.1,24.4,1
1,1,2,1,400,27.9,56.5,22.5,0
2,0,28,2,480,9.1,46.5,25.9,0
4,0,21,1,539,19.5,55.4,25.8,0
1,1,5,1,465,22.6,47.3,21.2,0
3,0,25,2,436,13.6,51.5,21.7,0
1,1,8,0,598,40.9,59.8,23.2,1
3,0,11,0,635,40.1,58.9,20.5,1
3,1,3,1,400,14.4,58.9,26.7,0
3,0,7,1,416,32.2,45.5,28.4,1
1,1,6,0,449,26.3,46.5,28.8,1
1,0,23,2,537,16.8,53.3,23.4,0
4,0,3,2,400,32.4,36.6,20,1
4,1,8,1,431,13.4,55.2,24.5,0
1,0,6,0,483,39.2,55.4,22.1,1
4,1,7,0,508,14.1,46.1,22.9,0
4,1,12,0,704,26.6,50.1,20,1
4,0,20,1,565,23.6,59.3,21.6,0
4,1,14,1,544,8.9,58,27,1
4,0,26,2,545,27.5,47.7,27.4,1
3,0,8,1,415,40.8,45.4,21.6,1
3,0,7,1,400,29,44.1,22.8,0
3,1,10,0,602,34.7,50.1,26,0
3,0,28,2,468,28.8,53.7,23.4,0
3,1,8,1,401,16.8,42.4,22.3,0
1,0,4,0,469,28.4,56.1,20.2,1
2,0,10,2,400,17.2,48,28.8,1
2,0,6,1,400,28.4,47.9,22.6,0
3,1,10,1,485,21.6,56.6,25.8,0
3,0,8,0,545,40.1,40.4,23.4,1
3,0,25,1,719,13.4,47.6,28.5,1
4,0,24,2,632,37.3,55.7,21.1,1
4,0,18,2,400,29.9,50.3,25.4,0
2,1,4,0,558,43.9,46,28,1
4,1,1,0,486,37.6,61.6,24.3,1
2,0,7,1,478,33.1,40.7,22.8,0
3,1,1,0,448,39.7,63.5,25.4,1
4,0,6,0,545,42.6,50.2,24.2,1
1,1,3,1,400,17.5,59.6,23.8,0
4,0,34,2,795,27.8,55.5,21.6,0
4,1,6,1,441,22,46.8,28,1
4,1,0,0,400,32.4,48.4,28.7,1
3,0,12,0,601,31.4,49.4,27.2,1
3,0,14,2,400,19,39.2,23,1
3,1,7,2,400,16.6,39.1,24.5,1
2,0,4,1,400,26.2,42.3,20,1
4,0,14,0,570,18.9,45.3,23,0
4,0,6,0,496,38.9,48.1,20,1
4,0,21,1,559,26.4,47.9,28,1
1,1,1,1,400,26.5,48.4,20.6,1
4,1,8,1,488,17.4,57.4,26.9,0
1,1,2,0,403,22.4,52.3,20.3,1
3,0,27,2,503,3,55.2,27.9,1
3,1,4,0,460,28.3,53.5,28.9,1
3,0,7,1,441,25.2,52.2,20,1
1,1,0,1,400,23.3,55.5,20.7,1
4,0,21,1,635,21.5,56.9,27.6,1
3,0,12,2,400,11.9,47.1,20,1
2,0,2,0,544,50.5,56.9,22.3,1
1,0,28,2,498,18,49.9,22.4,0
3,1,6,1,400,3,53.5,25.4,0
1,1,6,0,643,41,51.4,21.3,1
1,1,12,0,603,46.9,59.2,25.3,1
2,0,10,0,599,40.6,48.1,29,1
3,1,12,0,658,40.5,53.1,26.3,1
4,0,26,2,492,27.2,50.6,26.7,0
2,0,2,1,400,38.6,41.1,21.9,1
2,1,4,0,489,54.7,55.1,20.4,1
1,1,11,1,496,43.5,52.7,26.8,1
2,1,5,0,559,34.7,37,23.8,1
4,1,1,2,400,23.1,54.2,25.9,0
1,1,13,0,585,19.4,61.3,27.8,1
1,0,12,2,400,35.7,39.4,23.1,1
3,0,24,1,693,9.5,55.2,26,0
4,1,0,1,400,13.7,63,23.7,1
4,1,0,1,400,15.7,53.3,21.3,0
1,0,18,1,554,35.7,43.9,25.5,1
2,1,0,0,464,34.3,51.9,27.5,1
4,1,9,1,454,28,59.2,25.9,0
4,0,12,0,508,30.7,43.2,25.6,0
2,1,12,2,400,30.9,44.4,24.1,0
3,1,11,1,524,3.2,48.5,20.8,1
4,1,5,1,440,14.1,49.9,28.8,1
4,1,10,1,448,30.6,41.4,27.9,1
4,0,12,1,527,52.7,48.6,26.6,1
2,1,3,1,400,22.3,53.4,21.6,0
2,1,9,0,636,34.6,53.9,20.3,1
3,0,12,0,599,36.9,56.3,20.5,1
2,0,21,0,666,27.2,64.2,22.9,1
3,0,18,2,400,12.7,55.1,25.3,0
2,0,7,1,400,10.4,38.6,20,1
3,1,8,0,479,26.8,51.5,25.1,0
3,0,6,1,400,28.8,47.4,25.3,0
4,0,27,2,550,21.9,56.9,22.1,0
1,1,0,1,400,16.1,54.7,23.1,0
3,0,34,0,834,30.6,59.4,25.2,1
1,1,10,0,570,20.1,57.6,29.1,1
2,1,10,0,625,22.1,59.1,20,1
4,0,30,1,828,24.6,52.9,28.3,1
4,0,10,0,676,31.6,57.7,20.2,1
3,0,11,2,400,14.9,42,20.2,1
4,0,14,1,548,21.8,61.9,23.5,1
3,1,10,2,400,3,35,23.1,1
2,1,2,1,415,33.1,43.5,28,1
3,1,15,1,501,33.5,59.9,24.5,0
2,0,5,0,496,43.7,53.4,21.2,1
2,0,31,2,612,11,50.7,27.3,1
3,0,2,1,400,25.5,41.4,21.5,0
1,0,29,2,481,3,54.3,24.5,0
2,1,9,0,609,24.1,55,26.2,0
4,0,19,1,636,20.6,51.8,29.2,1
3,0,18,0,651,32.7,51.4,22.6,0
1,0,5,2,400,30,41.4,20.7,1
4,1,11,1,529,24.7,46,20.7,1
1,0,19,1,576,28.7,49,26.2,0
2,0,18,2,416,11.5,40,23.2,1
2,0,18,0,666,26.1,52.3,20,1
3,0,3,0,530,35.3,49.8,22.1,1
4,0,9,0,601,41.9,52.8,20.6,1
1,1,2,0,478,19.5,59,27.4,1
3,0,0,1,400,42.4,50.2,20.9,1
2,1,7,0,582,46.7,57.8,27.7,1
4,0,13,2,400,3,51.8,20,1
3,0,17,1,610,27.4,37.9,26.2,1
4,0,25,2,590,23.4,54.6,25.3,0
3,0,10,0,585,26.8,44,24.6,0
4,0,25,2,563,3,53.4,23.3,0
2,0,10,2,400,22.6,37.1,22.2,1
3,1,8,1,446,17.9,48.5,26.7,0
3,0,5,0,533,35.6,57.3,29,1
4,1,0,1,400,23.3,46.3,20,1
3,1,11,1,510,28.3,55.4,29.9,1
4,0,7,1,481,28,43.1,24.2,0
1,1,4,2,400,29.7,41.3,20.5,1
4,0,9,0,590,28,44.3,21.4,0
1,0,14,0,649,47.2,55.7,20.3,1
3,0,11,1,400,30.1,58.7,20,1
2,1,6,1,471,29,56.2,27.4,1
3,1,10,0,616,27.5,53.4,21.7,0
4,1,8,1,400,18,46.6,26.3,0
4,0,25,0,875,28.7,60.5,26.3,1
2,1,4,0,476,43.3,44.9,26.9,1
2,0,10,0,625,44.5,48.4,28,1
1,0,24,1,624,27.5,46.6,26.4,0
4,0,10,1,401,11.5,41.8,25.6,0
2,1,8,1,428,28.8,46.7,23.7,0
1,0,20,1,504,32.6,44.2,21.2,0
4,1,0,0,499,17.6,58.5,26.4,0
3,1,5,1,427,26.4,49.1,20.6,1
1,1,2,0,508,42.7,51.2,20.7,1
1,0,6,0,513,46.8,55.4,23.2,1
4,0,6,0,555,22.7,44.5,26.9,0
2,1,2,0,572,28.1,56.9,21.1,0
2,0,10,1,446,29.9,42.2,21,0
1,1,17,2,400,24.1,41,26.9,0
2,1,4,0,510,23.8,46.1,25.1,0
2,0,9,0,587,43.5,55.2,20.6,1
2,0,25,2,545,29.2,57.6,23.9,0
2,0,8,1,405,5.9,45.4,22.1,0
3,0,9,1,414,29.7,46.8,21.7,0
3,1,0,0,463,47.8,58.5,25.8,1
4,1,9,1,444,26.3,60.5,23.5,1
4,0,26,1,783,36.8,62.3,22.4,1
2,1,0,0,425,36.5,60.8,24.9,1
2,0,30,0,952,31.2,64.5,23.4,1
3,1,4,0,474,43.3,56.1,20,1
2,1,4,0,552,34.5,49.1,20.3,1
3,1,7,0,569,28.7,61.7,27.6,1
2,0,8,0,525,51.7,55.5,20.9,1
3,1,6,0,510,29.5,57.3,21.3,0
1,0,18,1,609,21.3,40.2,24.6,0
2,0,10,0,596,35.3,42,23.5,1
4,0,31,1,846,33.6,56.9,25.7,1
4,1,4,1,400,8.5,48,24,0
3,0,7,0,520,40,40.4,24.5,1
1,0,15,0,640,53.4,53.7,26.2,1
2,0,19,0,754,36.2,58,20,1
1,1,7,0,523,28.6,57.4,21.1,0
4,1,14,0,578,25.9,58.2,27.3,1
1,0,9,1,473,45.4,45.9,25.9,1
4,0,1,0,509,46.5,54.8,20.7,1
2,0,21,2,481,25.8,56.8,23.9,0
4,0,22,2,400,22.6,57.9,22.2,0
1,0,7,1,400,37,51.1,27.6,1
3,0,28,2,664,12,50.7,26.8,0
2,1,2,2,400,8.8,56.3,20.5,1
3,1,0,1,400,11.8,40.4,21.8,0
1,1,7,0,563,15.4,59.5,23.9,0
1,1,0,1,400,24.4,51.9,28.4,1
3,0,32,2,571,12.9,51.4,22.8,0
4,1,8,1,453,23.8,54,24.3,0
2,1,6,1,449,22.7,54.9,27.4,1
2,0,33,1,702,28.4,52.8,23.2,0
1,1,11,1,523,27.3,49.8,23.1,0
3,0,14,1,486,19.2,48.9,20.5,1
4,0,9,0,540,34.1,55.9,20.6,1
4,0,14,0,691,44.3,57.9,28.6,1
1,0,6,1,400,24,54.7,21.4,0
2,0,5,0,474,37.9,56.5,21.2,1
2,0,28,0,791,37,62.5,25.4,1
4,0,24,1,757,23.9,61.2,24.7,1
2,1,0,0,400,31.1,52.9,30.6,2
2,0,17,2,468,12.3,44,24.5,0
1,0,10,0,673,35.9,52.4,20,1
4,0,9,0,708,13,42.7,25.7,0
2,1,8,0,608,27.3,57,27.8,1
3,0,27,1,762,25.2,61,23,1
1,0,8,0,495,34.8,53.9,27.5,1
3,1,7,0,569,35.4,48.6,24,1
3,0,2,0,494,37.9,60.7,21.2,1
4,1,7,1,447,3,37.3,25.6,1
3,1,0,2,400,16.3,42.7,28.2,1
1,0,22,1,560,43.1,60,22.8,1
1,1,7,2,400,8.4,38.9,25,1
3,0,15,0,630,48.8,52.8,29.9,1
1,0,31,1,784,36.4,57.5,21.8,1
4,0,6,0,553,27.8,53.3,20.2,1
2,1,0,0,554,26.7,57.6,21,0
4,1,8,0,587,25.7,56.7,20,1
4,1,17,1,583,25.7,59.5,25.8,0
4,1,7,1,456,31.4,58.3,24.6,0
4,0,13,2,400,17.6,39.5,27.6,1
4,1,2,0,456,38.9,55.6,23.6,1
3,0,7,0,533,49.6,49.7,28.4,1
1,1,0,1,400,23.3,44.8,22.9,0
4,0,8,1,442,40.1,47.6,28.2,1
2,0,15,0,520,40.4,45.3,24.7,1
2,0,5,0,530,48.6,60.7,22.5,1
2,0,22,0,841,38.6,60.1,27.6,1
3,1,6,1,408,27,47.9,26.5,0
3,0,12,0,576,39.6,45.2,27.6,1
1,0,9,1,448,10,43.4,20.3,1
2,0,16,2,480,19.8,42.3,20.6,1
3,0,25,2,494,21.8,49.6,25.4,0
4,1,0,0,463,33.6,48.2,29.8,1
3,1,5,0,539,41.6,55.4,20.9,1
3,0,12,1,513,34.5,39.6,22.8,1
1,1,0,0,400,41,61.2,21.8,1
1,1,6,0,569,25.2,50.6,24.7,0
4,0,14,0,642,17.8,50.5,23.6,0
4,0,5,1,458,17.9,44.6,23.5,0
3,0,21,2,404,19.8,53.8,22.9,0
3,0,20,1,569,33,60.9,26,1
3,0,6,2,400,25.6,50.1,20,1
4,1,4,0,540,39.1,48.6,30.7,2
1,1,7,0,527,46.2,58.4,20.5,1
3,1,12,0,676,42,64.2,23.4,1
4,0,12,0,629,31.7,49.5,20.5,1
3,0,15,0,656,33.8,65.6,22.5,1
1,0,6,2,400,7.5,49.6,20,1
1,0,16,1,502,31.3,41.6,22,0
4,0,20,2,578,32,52.8,22.6,0
2,0,10,1,496,31.6,48.4,21.4,0
4,1,8,1,431,14.3,44.9,20.1,1
4,1,2,0,451,25.2,66.3,22.5,1
3,0,18,2,400,35.1,51.4,27.8,1
3,1,2,2,400,37.6,57.5,21.5,1
4,0,27,0,986,25.3,58,28.8,1
4,0,17,2,400,15.4,43.7,27.5,1
1,0,12,1,480,27.1,42.5,24.4,0
4,0,11,0,624,14.2,51.6,22.8,0
4,1,13,1,501,30.6,54.3,20,1
2,0,13,0,594,24.5,49.8,28.3,1
1,1,2,0,421,43.5,57.8,26.5,1
3,0,14,2,400,20.5,42.3,20.3,1
1,0,8,1,450,11.9,45,25.4,0
1,1,11,0,705,42.8,61.6,22.6,1
1,1,4,0,458,39.2,54.7,29.2,1
2,0,25,1,636,25,55.7,22.7,0
3,0,26,2,478,25.2,54.1,25.4,0
1,0,35,2,494,16.7,56.2,22.8,0
4,0,11,0,685,42.6,62.4,21.8,1
2,0,6,0,517,50.9,49.8,20,1
4,1,5,0,587,34.9,48.1,25.4,0
4,1,6,0,523,22.6,47.9,22,0
3,0,34,2,530,16,51.9,27.1,1
4,0,10,1,400,32.5,43.1,21.7,0
1,1,5,2,400,12,46.1,25.3,0
4,0,15,1,490,34.3,54,22.5,0
1,0,21,2,478,7.7,54.4,24.2,0
2,0,18,0,576,35.7,52.6,27.4,1
4,1,0,0,432,13.4,46.5,27,0
3,1,13,1,572,22.3,45.5,27.1,1
4,0,15,1,544,29.5,46.7,21,1
4,1,7,2,400,38.4,51.4,21.7,1
4,0,13,0,645,33.2,50.7,23,0
4,0,33,0,878,51.1,58.4,22.3,1
2,1,8,0,571,32.7,58.6,20.5,1
1,1,12,0,621,25.8,65.5,24.8,1
1,0,16,2,471,25.1,53.5,25,0
3,0,17,2,429,14.8,45.6,20,1
2,0,20,2,461,32.4,52.5,20.1,1
4,0,26,2,554,23.3,49.9,26.4,0
3,0,5,0,459,51.8,48.8,27.3,1
1,0,4,1,483,25.6,54.8,20,1
4,0,14,2,457,20.6,45.7,20.1,1
2,1,1,0,475,20.7,56.6,23.3,0
4,1,5,0,548,22,43.2,21,1
4,1,14,2,400,3,39.9,22.9,1
2,0,30,1,705,30.2,57.7,27.2,1
2,0,29,2,478,13.8,58.6,23.2,0
2,0,10,1,456,23.9,43.9,22,0
1,1,11,2,400,18.3,36.4,22,1
1,0,2,1,400,9.6,42.6,20,1
2,0,9,1,467,21.7,46.6,20,1
2,1,3,0,433,38.4,54.3,21.1,1
2,0,11,0,652,15.9,61.5,20.3,1
2,1,14,1,567,26.3,55.3,28.1,1
1,0,29,1,604,21.9,51.4,27.1,1
2,0,27,2,496,27.8,50.7,22.2,0
3,0,12,0,675,36.4,46.2,29.4,1
4,1,2,1,400,31.4,56,20.1,1
3,0,21,0,847,21,54.1,26.2,1
3,0,7,1,453,32.8,45.6,21.2,0
2,1,7,0,580,51.5,57.3,28.9,1
2,0,9,0,693,35.1,48.7,20.8,1
2,1,10,0,627,39.7,59.9,21.3,1
4,1,3,0,539,46.6,58,20.8,1
3,0,4,1,400,14.9,45,21.5,0
4,1,12,0,660,42.2,53.9,20,1
4,0,13,0,663,49.5,47.7,22.3,1
4,0,9,1,418,22.3,52.4,29.2,1
4,1,6,0,505,41.1,62.1,23,1
4,0,3,0,491,30.5,51.8,20,1
1,1,1,2,400,17.2,49.1,25.1,0
3,0,23,1,615,23.8,52.4,25.8,0
1,0,24,1,692,35.3,57,28.1,1
2,0,24,1,549,38.1,54.7,28,1
3,1,2,0,525,37.4,47.7,23.3,1
3,1,3,0,458,42.1,60.4,20.7,1
1,0,16,2,400,30.7,45.6,20,1
3,1,2,1,424,14.7,49.6,21.2,0
4,0,11,2,400,12.8,43.2,24.1,0
3,1,2,1,400,15.4,59.5,21.1,0
